X1,X2,X4,X5,X6,X12,X15,X16,X17,X18,X21,X22,X24,X25,X26,X27,X29,X31,X34,X35,X36,X37,X38,X40,X41,X42,X45,X46,X47,X48,X52,X58,X59,X61,X66,X64,X65
0.036938,0.53518,0.42898,4582.3,0.0,0.073577,1949.2,0.18725,1.8685,0.036938,1.1417,0.047203,0.088814,0.089686,0.18725,4.2037,3.4523,0.009477,9.4162,0.045,5.0827,3.4383,0.46482,0.18263,0.16147,0.009287,2.3992,0.39832,1.1151,-0.016074,0.099622,0.99369,0.0,46.939,36.052,6.4777,0
0.006072,0.60436,0.82258,-97.908,0.0,0.028317,1962.1,0.18602,1.6546,0.014688,1.0745,0.028139,0.038183,0.25292,0.17177,1.641,3.92,0.019301,2.6898,0.023759,1.6494,4.0277,0.42245,0.045947,0.16004,0.01706,0.019056,0.20821,71.549,-0.069598,0.31906,0.99131,0.067771,19.598,114.78,2.8768,0
0.24226,0.83495,0.19736,-821.16,0.0,0.3648,1258.0,0.29015,1.1977,0.24226,1.0985,0.25588,0.38051,0.056163,0.29015,18.788,3.2323,0.03051,9.8014,0.21105,8.3868,3.4383,0.16505,0.003216,0.10877,0.03051,6.4301,0.14063,1.6804,0.25588,0.081148,0.97741,0.0,91.907,28.902,9.6519,0
0.015043,0.14813,0.20299,-28.809,0.015043,0.11866,754.92,0.48349,6.7509,0.017577,10.369249164322722,0.027593,0.017577,0.51872,0.46639,0.18042,4.122,0.01141,0.18628,0.027593,1.5579,3.4383,0.51872,0.051007,0.059655,0.017912,0.40917000000000003,0.20299,0.0,-0.026449,0.096856,0.99279,0.0,68.426,35.098,1.5882,0
0.20227,0.48518,1.304,-37.198,-0.012855,0.51828,835.45,0.43689,2.0611,0.20227,0.98547,0.0,0.34702,0.48225,0.43689,0.0,3.2653,0.16195,4.8079,0.028754,2.8884,3.2081,0.59447,0.26977,1.6665,0.0,0.79827,0.65472,39.647,-0.009705,0.1673,0.83495,0.15471,19.226,49.317,5.8814,0
0.17282,0.58512,0.92136,-21.503,0.0,0.3158,1057.3,0.34522,1.7091,0.17282,0.99991,0.0,0.37091,0.35559,0.34522,0.0,3.7053,0.067834,8.2617,0.025325,5.3871,9.8572,0.44182,0.27724,0.66865,0.0,0.72405,0.4852,18.022,-0.029169,0.11321,0.89738,0.064927,47.338,37.078,10.866,0
0.27958,0.39124,1.9129,176.84,0.0,0.91054,399.61,0.91338,2.556,0.33618,1.1034,0.33501,0.42615,0.46022,0.76871,112.17,3.8093,0.078898,10.289,0.41856,4.2988,35.431,0.62845,0.85093,0.036614,0.077932,32.728,1.8897,0.77459,0.31384,0.091719,0.9371,0.032348,11.209,31.348,14.634,0
0.29439,0.27212,3.0988,117.8,0.0,1.0818,306.67,1.1902,3.6748,0.29439,10.369249164322722,0.30335,0.29439,0.26316,1.1902,12.198,3.5388,0.22528,3.762,0.28918,1.3132,3.4383,0.72788,1.017,0.027252,0.23101,1.2295,2.2189,85.373,0.27386,0.26582,0.781,0.0,4.015,75.636,8.3782,0
-0.027789,1.0591,1.1304,-1.2384,-0.37061,-0.03352,257080.0,0.00142,0.94423,-0.027789,0.82819,-0.028232,-0.009132,-0.06961,0.00142,-1.08,3.3749,-0.000241,6.6092,0.007828,7.0075,3.4383,-0.059065,0.22512,33.279,-0.004029,-0.21349,0.97335,6.7875,-0.057524,0.11844,1.004,0.0,11.297,43.182,111.39,0
0.091353,0.39835,1.1729,-9.2576,0.14672,0.29976,909.67,0.40125,2.5104,0.11612,1.1604,0.12498,0.17796,0.5988,0.33907,0.49338,3.9771,0.044288,0.31375,0.12498,2.6632,30.008,0.60977,0.64623,0.077633,0.047668,0.73057,0.85007,18.017,0.081265,0.15292,0.96614,0.018326,33.205,53.927,4.805,0
0.050745,0.50766,1.3358,-11.363,0.12508,0.14953,1676.6,0.21771,1.9698,0.064299,1.2514,0.073118,0.1585,0.33006,0.19101,0.38302,4.5145,0.032429,0.14403,0.073118,1.9934,6.7853,0.40771,0.91333,0.13985,0.036877,1.0678,1.2253,9.0868,0.026895,0.22526,0.9628,0.23527,14.78,79.16,4.6589,0
-0.15732,0.63349,1.1249,-10.937,-0.40003,-0.48931,-5784.6,-0.063099,1.5786,-0.15087,0.93256,-0.13989,-0.3741,0.32061,-0.073279,-0.65681,5.3056,-0.075707,-0.22082,-0.13989,1.9988,0.76177,0.64576,0.08077,-0.71852,-0.070194,-1.5862,0.80329,16.997,-0.25079,0.14478,1.0687,1.0142,8.9453,56.474,3.0512,0
0.20663,0.5329,1.5611,1.7164,0.31816,0.73049,619.43,0.58925,1.8765,0.26138,1.2338,0.28928,0.40944,0.45786,0.48651,1.3084,4.0457,0.10529,0.54285,0.28928,2.5167,2.1316,0.63294,0.11545,0.051241,0.11653,1.1146,1.043,30.604,0.23665,0.16184,0.89061,0.38239,7.4797,52.61,5.6239,0
0.034912,0.3751,4.0111,106.5,0.3166,0.26089,2204.1,0.1656,2.666,0.045308,1.1724,0.019256,0.081819,0.53384,0.13789,1.5096,5.0587,0.085906,1.244,0.077267,0.52742,3.999,0.78369,1.9182,0.34669,0.036509,0.56673,3.6564,48.186,0.002446,0.37218,0.82323,0.2541,1.7472,120.19,1.7384,0
0.12467,0.91483,0.9283,-96.008,-0.052547,0.15867,2198.6,0.16601,1.0931,0.12467,1.2353,0.0,0.17882,0.07212,0.16601,1.2864499999999999,3.5833,0.065419,1.8063,0.01665,4.132,2.7991,0.21432,0.060633,1.1208,0.0,0.33889,0.46009,81.255,-0.027206,0.47546,0.39995,1.5163,13.166,69.403,15.267,0
0.025794,0.14916,4.2149,127.42,-0.58436,0.1989,1571.2,0.2323,6.7043,0.025794,10.369249164322722,0.025666,0.025794,0.49648,0.2323,427.19,3.793,0.033095,5.0814,0.023278,0.78121,3.4383,0.85084,0.96385,0.14402,0.032854,0.24217,3.3936,51.294,0.01681,0.17111,0.96712,0.0,2.4792,60.593,1.7231,0
0.011007,0.30894,1.2761,-43.632,0.0,0.13574,1276.7,0.2859,3.2369,0.024241,10.369249164322722,0.031111,0.024241,0.56926,0.24306,4.5271,3.692,0.030835,3.2671,-0.000279,1.009,5.8756,0.70197,0.002086,0.10818,0.030832,0.067182,0.35876,59.246,-0.032972,0.17694,0.97805,0.015779,15.841,64.6,1.3069,0
0.28565,0.059032,13.961,159.46,0.0,6.0359,54.037,6.7546,16.94,0.35593,10.369249164322722,0.35607,0.35593,0.85269,5.5641,64.552,4.2456,0.21253,22.443,0.35394,1.6788,3.4383,0.94097,5.2602,0.004933,0.2121,1.4569,10.636,54.016,0.31326,0.04451,0.78917,0.0,5.2954,12.821,9.4996,0
0.048954,0.72633,0.96645,-4295.9,0.0,0.10921,2425.6,0.15048,1.3768,0.063268,1.1296,0.074268,0.064222,0.21523,0.13077,3.2934,4.1364,0.040556,2.8637,0.045114,2.1161,3.9208,0.34199,0.011225,0.20126,0.035097,0.16766,0.46244,51.238,0.028238,0.27852,0.9936,0.24967,8.0953,99.927,4.808,0
0.25233,0.13745,5.3317,120.01,0.0,2.2664,145.19,2.514,7.2754,0.31151,0.86672,0.31324,0.71886,0.65801,2.0834,81.141,3.7537,0.18813,9.7266,0.31892,1.6558,3.4383,0.86255,3.1397,0.013193,0.18917,2.1886,4.4929,31.477,0.2792,0.10281,0.81269,0.0,8.9023,30.298,6.1979,0
0.27478,0.71907,1.0978,-64.042,0.0,0.38689,784.0,0.46556,1.3907,0.27478,10.369249164322722,0.28474,0.27478,0.26766,0.46556,10.945,3.5763,0.10055,3.6614,0.28543,2.9182,3.4383,0.28093,0.043884,0.06953,0.097573,0.53231,0.37096,71.566,0.22475,0.26976,0.90644,0.0,12.562,88.833,13.245,0
0.003586,0.11081,7.8445,71.42,0.0,0.042669,1440.4,0.25339,9.0243,0.004637,10.369249164322722,0.011721,0.004637,0.74784,0.24391,1.5796,3.451,0.002874,15.644,0.010636,1.7442,3.4383,0.88919,1.4963,0.10504,0.00672,0.009064,4.204,83.294,-0.011721,0.062685,0.99736,0.0,5.9278,22.741,11.82,0
0.30373,0.24061,2.215,-12.048,0.62014,1.5616,218.31,1.6719,4.156,0.37575,1.8875,0.38179,0.76767,0.74399,1.3726,3.0502,4.3608,0.22943,1.5867,0.38179,1.6645,3.4383,0.74399,0.4528,0.019373,0.23312,1.0366,0.99732,85.436,0.35525,0.19223,0.76428,0.0,12.5,53.624,3.5066,0
0.014283,0.49631,1.1114,-80.436,0.07804,0.042139,3359.2,0.10866,2.0149,0.020001,1.0936,0.03311,0.099878,0.47113,0.097137,0.21651,4.8106,0.012861,0.066712,0.03311,1.5723,10.008,0.4928,0.18153,0.24341,0.02129,0.04598,0.45694,74.144,-0.000817,0.31037,0.98333,0.045999,11.897,111.4,3.2915,0
0.24763,0.46753,1.5892,30.752,0.23378,0.95585,599.04,0.60931,2.1389,0.24763,10.369249164322722,0.26543,0.24763,0.36233,0.60931,14.361,3.7144,0.16257,2.9203,0.26294,1.6283,1.8541,0.74093,0.28337,0.05149,0.16301,9.83,1.492,6.7345,0.22819,0.18975,0.8484,0.3915,5.2004,58.074,2.7678,0
0.6804,0.11004,5.0238,6.5276,0.6804,6.1835,53.792,6.7854,9.088,0.6804,10.369249164322722,0.68064,0.6804,0.8899,6.7854,4.0672,3.9079,0.28904,6.1856,0.68064,2.3545,3.4383,0.8899,3.6255,0.004844,0.28914,6.6045,4.0876,22.469,0.61441,0.065752,0.71092,0.0,46.293,17.062,5.2639,0
0.12526,0.71125,0.93106,-10.781,0.0,0.22315,1498.9,0.24352,1.406,0.15556,1.367,0.15757,0.21281,0.28516,0.20091,8.391,4.4454,0.046344,4.6476,0.14101,3.4467,43.644,0.30288,0.049985,0.13532,0.045716,3.8978,0.88497,3.5483,0.13993,0.21089,0.9553,0.048955,5.9213,73.825,9.8213,0
0.004108,0.40096,2.8788,-55.864,0.004312,0.055795,2938.4,0.12422,2.494,0.004914,10.369249164322722,0.01659,0.004914,0.31652,0.12221,1.3821,5.2022,0.041754,0.81914,0.016384,0.34483,0.17735,0.86022,0.083966,0.21738,0.048111,0.019824,0.52594,230.28,-0.028303,0.26814,0.98578,0.43601,8.8588,93.222,0.46195,0
0.0,0.31502,3.4023,20.19,0.0,0.97393,407.88,0.89487,3.1744,0.26771,1.0999,0.24238,0.52961,0.68498,0.04505,92.748,4.3133,0.16806,4.3388,0.22613,1.5929,3.4383,0.68498,1.167,0.040927,0.15216,0.0,2.4429,70.421,0.22818,0.20111,0.83853,0.0,4.5417,62.985,24.584,0
-0.048178,0.70888,0.79677,-29.802,-0.032046,-0.10652,13946.0,0.026173,1.4107,-0.049699,1.2464,-0.008687,-0.025953,0.29106,0.028319,-0.042395,4.1019,-0.024393,-0.012255,-0.008687,2.0481,1.3828,0.53339,0.088674,0.39126,-0.004264,-1.3149,0.71823,6.5266,-0.07694,0.22769,1.0057,0.83256,6.9366,83.581,3.243,0
0.31309,0.26081,2.4702,46.469,0.26266,1.2004,187.35,1.9482,3.8341,0.31309,1.0373,0.32665,0.8767,0.59038,1.9482,18.6,3.2166,0.11458,9.1563,0.34436,2.7325,3.4383,0.73919,0.24703,0.016665,0.11954,3.1194,2.0854,15.341,0.13161,0.10921,0.88559,0.0,5.699,34.839,7.6812,0
0.28365,0.21683,2.0203,-3.0571,0.53236,1.745,178.17,2.0486,4.6119,0.35135,1.4101,0.35181,0.66331,0.7757,1.7363,1.731,3.8359,0.14877,1.6225,0.35181,2.3941,12.129,0.79118,0.76098,0.016032,0.14896,1.2949,0.93239,39.338,0.25897,0.099067,0.86056,0.019955,68.427,31.118,3.9813,0
0.54058,0.24144,2.7689,-1.7363,0.54058,2.239,155.68,2.3446,4.1419,0.54058,10.369249164322722,0.54056,0.54058,0.75408,2.3446,2.5474,3.925,0.20374,2.2389,0.54056,2.6646,3.4383,0.75408,0.018193,0.014023,0.20373,1.2465,0.97261,74.599,0.51507,0.11378,0.79974,0.0,11.515,33.213,8.0044,0
0.044042,0.80339,1.1247,-2.5047,0.11764,0.11445,3196.8,0.11418,1.2447,0.055444,1.249,0.06781,0.14747,0.16588,0.099985,0.13255,4.8071,0.010657,0.084405,0.06781,5.2362,1.4153,0.48482,0.065651,0.25374,0.013034,0.47134,0.93177,6.6666,0.031525,0.094695,0.98335,1.9227,12.399,33.988,11.43,0
0.081696,0.69372,0.72347,-70.467,0.21475,0.16546,1673.7,0.21808,1.4415,0.081696,1.0831,0.099895,0.21475,0.27169,0.21808,0.54094,4.6479,0.042456,0.144,0.099895,1.9742,0.73176,0.47165,0.052076,0.13457,0.051914,0.38737,0.29635,41.684,0.030305,0.26737,0.9597,0.73599,15.954,93.658,2.9937,0
0.11325,0.19573,2.7345,7.6911,0.43687,0.57859,308.65,1.1826,5.1091,0.11325,1.2259,0.1096,0.43687,0.77643,1.1826,0.16292,3.8245,0.016691,0.55996,0.1096,6.8503,3.4383,0.77643,0.74383,0.028246,0.016153,0.57109,1.7214,10.759,-0.008613,0.029095,0.99148,0.0,35.461,10.529,14.599,0
0.19769,0.039253,20.717,140.24,0.0,5.3984,37.447,9.747,25.476,0.19769,0.97644,0.0,0.57028,0.81035,9.747,0.0,3.6801,0.23503,32.611,0.003856,1.888,3.4383,0.96075,4.8421,0.007076,0.0,0.68407,12.826,82.404,-0.1849,0.028608,0.68928,0.0,6.4578,7.0796,7.8237,0
0.029124,0.71842,1.3069,-1972.2,0.0,0.051603,3712.8,0.09831,1.3919,0.037073,10.369249164322722,0.046954,0.037073,0.24355,0.087246,1.5807,3.4199,0.020897,4.0523,0.063022,2.9563,3.4383,0.28158,0.041854,0.29745,0.015883,0.091106,0.86195,40.08,0.0134,0.24677,0.99481,0.0,5.0177,88.7,48.398,0
0.004515,0.41274,1.5001,8.0152,0.00912,0.040899,1443.2,0.25292,2.4228,0.012341,1.0595,0.009012,0.028681,0.5434,0.23396,0.035373,4.7299,0.004816,0.021836,0.009012,2.5912,3.3176,0.65441,0.43907,0.13427,0.003517,0.053506,1.2205,12.09,-0.083036,0.11843,0.9943,0.20427,10.868,42.981,4.6815,0
0.13604,0.17482,3.2336,53.896,0.35416,0.97094,291.78,1.251,5.7201,0.16974,1.0955,0.17177,0.44553,0.7988,1.0582,1.2074,4.4087,0.10702,0.98253,0.17177,1.5971,3.4383,0.7988,0.050442,0.02604,0.1083,0.75449,2.2023,46.261,0.12282,0.12289,0.897,0.0,4.216,40.233,3.6487,0
0.015903,0.73014,1.2865,-19.807,0.0,0.069997,3174.8,0.11497,1.3696,0.020462,10.369249164322722,0.039332,0.020462,0.052099,0.10872,1.411,4.8512,0.017205,2.9735,0.068728,2.1955,0.44641,0.66681,0.008302,0.23672,0.017915,0.079953,0.60616,33.439,-0.024147,0.13465,1.0016,1.4709,12.562,48.6,3.519,1
0.033271,0.43821,1.6598,9.4646,0.014039,0.1398,1290.7,0.28279,2.282,0.03959,1.1357,0.042833,0.022979,0.43216,0.26837,0.1672,4.0479,0.015517,0.097746,0.042833,2.6652,2.3115,0.58718,0.67609,0.11329,0.016789,0.29787,1.2653,15.914,-0.041497,0.11054,1.0041,0.35871,15.289,40.515,4.8141,0
0.28048,0.28064,2.5814,-24.0,0.0,1.0388,240.11,1.5201,3.5632,0.28048,10.369249164322722,0.0,0.28048,0.47502,1.5201,0.0,3.7339,0.34454,4.0124,0.30716,1.6282,3.4383,0.71936,0.22703,0.064017,0.0,0.62881,0.92937,144.58,-0.14613,0.23978,0.77366,0.0,8.5857,60.53,5.3733,0
0.091852,0.8581,0.49173,-5323.9,0.0,0.12347,1819.6,0.20059,1.1654,0.091852,0.99843,0.11224,0.17191,-0.022965,0.20059,5.505,2.9794,0.024314,5.2623,0.12312,4.6163,2.2333,0.25605,0.10862,0.14858,0.024314,0.82831,0.34267,8.9634,0.031968,0.16475,0.9826,0.80445,26.511,58.822,7.2793,0
-0.005769,0.74834,0.82087,-79.619,-0.009568,-0.009858,12224.0,0.02986,1.3363,-0.006371,10.369249164322722,0.019648,-0.006371,0.20215,0.030665,0.72335,4.041,0.004432,1.458,0.013266,1.1044,4.1113,0.35216,0.18671,0.51577,0.017791,-0.049175,0.63935,39.245,-0.009069,0.59232,1.0057,0.39937,3.7751,213.6,2.3523,0
0.018787,0.70616,1.4234,-20.625,0.055006,0.063318,4620.1,0.079002,1.4161,0.027332,1.4537,0.039459,0.076533,0.2423,0.066902,0.31125,4.1069,0.022698,0.055879,0.039459,1.3285,1.3231,0.5168,0.056233,0.34184,0.032769,0.074779,0.84143,72.332,0.011003,0.34049,1.0528,1.1329,3.5527,130.84,3.1231,0
0.011771,0.13652,2.3743,-38.636,0.0,0.11365,989.56,0.36885,7.325,0.014515,10.369249164322722,0.01671,0.014515,0.016982,0.34875,7.3294,3.9474,0.01627,7.2911,0.021571,1.017,5.925,0.86776,0.040638,0.086595,0.016432,0.042357,0.19838,101.91,-0.01913,0.12831,0.98573,0.004952,50.477,45.84,1.4595,0
0.18363,0.14101,18.195,634.18,0.0,10.679,177.77,2.0532,7.0916,0.22853,10.369249164322722,0.22398,0.22853,0.83836,1.7348,170.64,3.3846,0.079802,18.924,0.21843,2.8802,4.0786,0.93993,13.715,0.016494,0.077766,3.0994,15.427,8.1039,0.16299,0.00802,0.92695,0.094229,78.645,2.7119,4.7168,0
0.17633,0.35158,2.1884,11.117,0.3874,0.70728,482.86,0.75591,2.8443,0.2212,1.3724,0.23098,0.48309,0.61754,0.62828,1.3965,4.5125,0.11804,0.65699,0.23098,1.9039,9.3331,0.65637,0.14622,0.041949,0.12326,0.54765,1.1589,71.052,0.18642,0.18908,0.88265,0.062887,5.9167,60.917,5.9382,0
0.1214,0.20177,2.6076,37.633,0.00012,0.77599,249.35,1.4638,4.9561,0.15221,1.284,0.16091,0.32171,0.38074,1.3111,18.486,3.741,0.13754,4.8079,0.15942,1.131,3.4383,0.79823,0.9315,0.02212,0.14252,0.53231,2.0942,85.849,0.017759,0.20229,0.85773,0.0,11.212,63.41,2.3111,0
0.048608,0.66565,1.0448,-39.683,-0.23368,0.13523,1624.9,0.22463,1.5023,0.090015,1.9168,0.13593,0.10331,-0.18346,0.16243,2.9043,3.5771,0.04807,3.8208,0.20319,2.7465,3.4383,0.33435,0.054281,0.11353,0.049493,0.16202,0.59406,43.056,0.076421,0.26173,0.96765,0.0,7.6439,88.462,9.0181,0
0.27125,0.10895,5.2212,80.119,0.63827,2.8878,118.87,3.0707,9.1789,0.31461,1.1504,0.32296,0.77794,0.85895,2.6727,2.5485,4.7265,0.19918,2.9644,0.32296,1.6008,3.4383,0.85895,1.7507,0.010446,0.20447,1.9078,3.9161,40.951,0.30304,0.085969,0.8023,0.0,6.6954,25.175,3.6633,0
0.37109,0.5297,3.0993,64.42,0.077074,2.2194,404.25,0.90291,1.8879,0.47648,1.9747,0.47656,0.71663,0.46292,0.70395,38.433,3.8311,0.25643,2.6007,0.48084,1.8584,1.4935,0.78257,0.83573,0.036912,0.25643,1.8649,2.1724,52.724,0.47476,0.15584,0.74548,0.66399,6.4764,42.164,5.5536,0
0.20673,1.3786,0.68828,-84.211,-0.72251,0.16764,2072.8,0.17609,0.72537,0.2299,1.0994,0.15256,0.22613,-0.51578,0.15928,2.6217,3.4453,0.11502,1.609,0.15681,2.375,3.4383,-0.3786,0.015136,0.27781,0.064237,2.4238,0.62609,14.034,0.13971,0.61827,0.90853,0.0,2.8345,210.77,42.351,0
0.058001,0.7042,0.86516,-12.604,0.0,0.1012,1882.6,0.19388,1.4201,0.058001,10.369249164322722,0.11698,0.058001,0.063519,0.19388,1.3834,3.2336,0.017247,6.0201,0.10484,4.3442,3.2609,0.42688,0.022076,0.12007,0.026927,0.84797,0.74581,5.8891,0.038446,0.13519,0.98676,0.44314,10.473,48.154,8.6166,0
-0.0045,0.84205,0.56671,-157.5,-0.017745,-0.005307,32486.0,0.011236,1.1876,-0.003737,1.4747,-0.018904,-0.03362,0.033223,0.010329,-0.64196,4.1952,0.018202,1.6278,-0.021999,1.3487,0.90272,0.28019,0.014027,-4.919,-0.014017,-0.015588,0.15672,76.875,-0.032101,0.51371,1.0027,0.77393,13.423,190.56,2.2442,0
0.57008,0.39651,2.5123,48.449,0.0,1.7758,201.73,1.8094,2.522,0.70411,1.6484,0.70979,0.97855,0.57008,1.4714,122.45,3.4761,0.24036,5.616,0.70288,2.9297,3.4383,0.60349,0.70325,0.018278,0.24228,1.905,1.7575,49.052,0.69646,0.17806,0.7614,0.0,7.0082,49.4,757.4,0
0.056559,0.29438,1.9637,25.463,0.16571,0.24502,894.58,0.40801,3.397,0.07213,0.98458,0.076134,0.21261,0.66814,0.35512,0.60126,4.5321,0.055835,0.25862,0.076134,1.3521,3.4383,0.66814,0.34706,0.077978,0.058934,0.28925,1.2994,56.366,0.028152,0.23249,0.98017,0.0,4.6079,83.175,3.0617,0
0.002141,0.62818,1.4175,-14.816,0.0,0.007187,9952.6,0.036674,1.5919,0.004474,1.262,0.006889,0.007722,0.35863,0.03296,1.2401,3.686,0.003302,4.5923,-0.0008,2.884,3.4383,0.37182,0.1144,0.82267,0.002389,0.005681,0.81207,47.685,-0.011675,0.21578,0.99846,0.0,6.6408,78.781,24.516,0
0.14457,0.21522,3.945,42.425,0.29954,0.89518,379.28,0.96235,4.6464,0.18026,1.0518,0.17411,0.37066,0.77358,0.79648,0.92852,4.539,0.088122,0.809,0.17411,2.0797,44.204,0.78743,1.8317,0.035209,0.085114,0.793,3.0397,35.485,0.14726,0.10739,0.91667,0.017901,8.4091,35.931,9.9504,0
0.04724,0.65675,1.0036,-16.1,0.14538,0.13269,2492.4,0.14644,1.5226,0.04724,1.0317,0.066029,0.14538,0.34243,0.14644,0.16677,4.0699,0.011736,0.10054,0.066029,4.0344,0.63207,0.64315,0.23434,0.18781,0.016404,0.28248,0.53389,15.417,0.017092,0.089922,0.98366,0.87822,37.741,32.285,6.2628,0
0.040446,0.29643,2.0194,1.9969,0.14926,0.14766,854.57,0.42712,3.3735,0.043639,1.1672,0.024851,0.18848,0.67208,0.41634,0.11566,5.0173,0.020124,0.083835,0.024851,2.2103,375.99,0.67297,0.13041,0.090387,0.01146,0.15508,1.137,44.306,-0.058118,0.13755,0.9908,0.00133,7.2899,49.744,5.3783,0
0.18803,0.064245,11.266,202.86,0.45624,3.6345,86.846,4.2028,15.565,0.2335,1.5879,0.23876,0.56647,0.93509,3.4951,2.6921,4.1523,0.20791,3.7164,0.23876,1.1443,3.4383,0.93509,5.8735,0.007673,0.21259,1.0443,8.4631,74.104,0.20225,0.07244,0.78966,0.0,6.7508,20.879,4.0659,0
-0.072434,0.96158,0.96209,-86.743,-0.12083,-0.14482,-5000.5,-0.072993,1.04,-0.072434,10.369249164322722,0.015037,-0.072434,0.002977,-0.072993,2.2488,4.5835,-0.12041,1.2095,0.014503,1.2914,1.1983,0.22364,0.008893,1.8545,0.011644,-0.27941,0.44378,81.357,0.012791,0.43004,0.91829,4.8207,5.9373,141.36,2.4892,0
0.15038,0.34591,2.1335,14.329,0.15038,0.54792,559.87,0.65194,2.891,0.18953,10.369249164322722,0.18059,0.18953,0.64549,0.53875,0.77176,4.0909,0.074714,0.52209,0.18059,2.5786,3.4383,0.64549,0.17901,0.05251,0.071192,0.51082,1.2825,45.918,0.14461,0.14782,0.92247,0.0,6.6459,49.772,9.6821,0
0.24363,0.46368,2.1594,26.051,-0.072391,0.81893,484.05,0.75405,2.1567,0.31246,10.369249164322722,0.34574,0.16447,0.17124,0.60563,6.6869,3.7386,0.14344,3.9514,0.42666,2.2588,3.4383,0.53632,0.24446,0.040363,0.15306,0.82941,1.3895,58.518,0.30855,0.20824,0.86287,0.0,5.1704,61.652,12.827,0
0.008135,0.78144,1.1082,-70.164,0.008135,0.01041,5981.4,0.061023,1.2797,0.008135,1.2337,0.04868,0.008135,0.21856,0.061023,1.2864499999999999,4.138,0.00335,0.062295,0.04868,2.4538,3.4383,0.21856,0.042936,0.29118,0.020048,0.015037,0.41594,82.679,0.009129,0.32721,0.98354,0.0,8.3303,117.47,18.122,1
0.021564,0.68972,1.3691,-3.8218,0.085129,0.0453,5832.5,0.06258,1.4499,0.031244,1.2105,0.00715,0.11364,0.19242,0.048545,0.028162,4.125,0.012163,0.010366,0.00715,2.5934,3.4383,0.19242,0.42274,1.1892,0.002783,0.40917000000000003,1.3691,0.0,-0.004769,0.27168,0.98829,0.0,3.9354,98.002,46.128,0
0.028704,0.97433,0.68556,-39.214,0.000121,0.033369,4169.0,0.087552,1.0263,0.031534,1.2698,0.062866,0.19831,-0.092177,0.084647,2.0065,3.6943,0.013096,4.6892,0.21589,4.7849,3.4383,0.025672,0.010695,0.27845,0.013138,0.15058,0.48385,15.229,0.009096,0.20684,0.99338,0.0,10.701,72.087,13.588,0
0.28809,0.59159,2.6991,-43.446,0.0,1.0499,579.76,0.62957,1.6903,0.3566,10.369249164322722,0.36744,0.3566,0.33545,0.51377,23.306,3.8773,0.18608,2.762,0.36563,1.9996,0.57938,0.66035,0.018089,0.051449,0.18375,0.37377,0.42976,172.18,0.35159,0.20787,0.82238,0.61688,14.301,61.998,24.021,0
0.010412,0.68844,1.3042,-57.94,0.003356,0.022344,19906.0,0.018336,1.4526,0.012624,2.7173,0.056377,0.16447,0.014234,0.015123,1.2448,4.3049,0.030893,2.6782,0.030877,1.8747,2.3597,0.43163,0.041507,0.40705,0.030073,0.022958,0.50152,89.775,0.056377,0.30642,0.99365,0.38541,7.2133,110.0,7.1238,0
0.035037,0.70489,1.3225,-12.097,-0.032393,0.075374,3528.4,0.10345,1.4187,0.035037,10.369249164322722,0.0,0.035037,0.002645,0.10345,0.0,3.4886,0.028157,3.6122,0.008812,2.9928,1.7265,0.52954,0.16386,0.62027,0.0,0.1668,0.87067,30.111,-0.037881,0.18257,0.90094,0.79436,9.1089,56.692,7.769,0
0.052982,0.68829,1.3052,-24.419,0.15984,0.09466,2954.6,0.12353,1.4529,0.065154,1.1653,0.075858,0.19734,0.31171,0.10585,0.19738,4.62,0.016555,0.11021,0.075858,3.9547,3.4383,0.31171,0.034304,0.23638,0.019275,0.11326,0.62552,44.428,0.055983,0.17909,0.97655,0.0,9.6714,63.835,38.714,0
0.094253,0.57494,1.5912,-26.509,0.15553,0.47503,1553.1,0.23502,1.7393,0.11666,1.2726,0.11486,0.19255,0.36812,0.19604,0.81351,5.1702,0.073556,0.19977,0.11486,1.5982,0.43547,0.69748,0.1198,0.14178,0.072419,0.38106,0.58401,63.946,0.096395,0.17394,0.8902,0.8947,13.912,56.519,2.6033,0
0.02293,0.50233,1.3615,-6.4808,-0.13177,0.074903,5289.8,0.069001,1.9907,0.02293,1.1169,0.0,-0.03997,-0.10884,0.069001,0.0,5.1716,0.023896,2.1769,0.019894,1.1982,6.3936,0.54317,0.09784,1.4274,0.0,0.18207,0.9501,42.038,-0.011731,0.27996,0.92743,0.09141,4.5926,93.254,2.0546,0
0.24127,0.16303,2.9578,7.8749,0.30236,2.2492,149.76,2.4373,6.1337,0.31263,1.7239,0.32539,0.39927,0.79017,1.9996,1.9237,4.3801,0.15438,1.9958,0.32539,2.0401,8.6551,0.81421,0.58718,0.01307,0.16068,1.1881,1.4968,43.822,0.24066,0.082176,0.83523,0.030421,16.017,25.052,3.4389,0
0.27996,0.71252,1.341,-9.7253,0.0,0.39428,857.39,0.42571,1.4035,0.27996,1.4827,0.28542,0.41891,0.27996,0.42571,44.157,3.4154,0.051855,7.2799,0.25791,5.445,3.4383,0.28748,0.085149,0.076915,0.052419,0.76399,0.82491,25.785,0.26205,0.13689,0.95015,0.0,10.366,47.597,113.82,0
